VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-03-01 00:39:09,2016-03-01 00:44:27,1,1.70,-74.006385803222656,40.709495544433594,1,N,-74.000961303710937,40.731559753417969,1,7,0.5,0.5,2.45,0,0.3,10.75
2,2016-03-01 00:39:09,2016-03-01 00:52:25,1,3.84,-73.987442016601563,40.747100830078125,1,N,-73.987777709960937,40.747226715087891,1,13.5,0.5,0.5,3.7,0,0.3,18.5
2,2016-03-01 00:39:09,2016-03-01 00:53:12,1,9.50,-73.869796752929688,40.773429870605469,1,N,-73.961601257324219,40.75579833984375,1,26.5,0.5,0.5,8.34,5.54,0.3,41.68
1,2016-03-01 00:39:10,2016-03-01 00:54:49,2,4.40,-73.9908447265625,40.755649566650391,1,N,-73.949623107910156,40.806545257568359,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-03-01 00:39:11,2016-03-01 00:49:45,6,2.18,-73.985580444335937,40.727241516113281,1,N,-73.986457824707031,40.74774169921875,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-03-01 00:39:12,2016-03-01 00:41:25,3,.69,-73.95367431640625,40.790748596191406,1,N,-73.950660705566406,40.79205322265625,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-03-01 00:39:12,2016-03-01 00:43:53,1,.85,-73.987457275390625,40.741825103759766,1,N,-73.979156494140625,40.750312805175781,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-03-01 00:39:14,2016-03-01 01:00:50,2,5.40,-73.993026733398437,40.740505218505859,1,N,-73.933341979980469,40.697902679443359,1,19.5,0.5,0.5,5.2,0,0.3,26
2,2016-03-01 00:39:14,2016-03-01 00:41:06,2,.26,-73.966476440429688,40.799049377441406,1,N,-73.965476989746094,40.795558929443359,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-03-01 00:39:14,2016-03-01 00:43:07,1,.96,-73.956672668457031,40.767280578613281,1,N,-73.966911315917969,40.75836181640625,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-03-01 00:39:15,2016-03-01 00:52:19,1,2.09,-74.007667541503906,40.740791320800781,1,N,-74.000991821289063,40.731609344482422,1,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-03-01 00:39:16,2016-03-01 00:46:52,1,2.40,-73.985771179199219,40.767696380615234,1,N,-74.007148742675781,40.739952087402344,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-03-01 00:39:16,2016-03-01 00:56:51,1,5.70,-73.972640991210937,40.755256652832031,1,N,-73.950592041015625,40.713203430175781,1,19,0.5,0.5,5.05,0,0.3,25.35
2,2016-03-01 00:39:16,2016-03-01 00:55:03,5,4.91,-74.015556335449219,40.714511871337891,1,N,-73.980064392089844,40.664615631103516,1,16.5,0.5,0.5,4.67,5.54,0.3,28.01
1,2016-03-01 00:39:17,2016-03-01 00:44:16,1,1.10,-73.979866027832031,40.764930725097656,1,N,-73.982856750488281,40.755912780761719,1,6,0.5,0.5,2.15,0,0.3,9.45
1,2016-03-01 00:39:17,2016-03-01 00:46:29,1,2.80,-73.954788208007812,40.780735015869141,1,N,-73.981033325195313,40.744392395019531,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,2016-03-01 00:39:17,2016-03-01 00:45:25,1,1.26,-73.97320556640625,40.764053344726562,1,N,-73.987991333007812,40.756851196289063,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-03-01 00:39:18,2016-03-01 00:55:14,1,4.80,-73.952095031738281,40.777366638183594,1,N,-73.989715576171875,40.745811462402344,1,16,0.5,0.5,3,0,0.3,20.3
1,2016-03-01 00:39:19,2016-03-01 00:52:05,1,4.30,-73.987037658691406,40.75628662109375,1,N,-73.945579528808594,40.798801422119141,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2016-03-01 00:39:21,2016-03-01 00:46:20,1,1.35,-73.993011474609375,40.748245239257813,1,N,-74.006942749023437,40.739837646484375,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-03-01 00:39:22,2016-03-01 01:02:47,6,8.99,-74.001457214355469,40.730609893798828,1,N,-73.876518249511719,40.748550415039062,2,28.5,0.5,0.5,0,0,0.3,29.8
1,2016-03-01 00:39:23,2016-03-01 00:45:25,1,1.40,-73.9842529296875,40.755180358886719,1,N,-74.000869750976563,40.744728088378906,1,7,0.5,0.5,2.45,0,0.3,10.75
2,2016-03-01 00:39:23,2016-03-01 00:46:11,1,1.76,-73.99053955078125,40.686603546142578,1,N,-73.9620361328125,40.682411193847656,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-03-01 00:39:26,2016-03-01 00:51:49,1,2.40,-73.971092224121094,40.7578125,1,N,-73.988044738769531,40.779743194580078,1,11.5,0.5,0.5,2.55,0,0.3,15.35
2,2016-03-01 00:39:27,2016-03-01 00:51:11,6,2.87,-73.962966918945313,40.762680053710937,1,N,-73.991447448730469,40.745269775390625,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2016-03-01 00:39:28,2016-03-01 00:43:08,1,.70,-73.963523864746094,40.774822235107422,1,N,-73.953704833984375,40.779022216796875,1,5,0.5,0.5,1.5,0,0.3,7.8
2,2016-03-01 00:39:28,2016-03-01 00:54:00,3,3.60,-74.006309509277344,40.733371734619141,1,N,-73.969230651855469,40.760540008544922,1,13.5,0.5,0.5,3.7,0,0.3,18.5
2,2016-03-01 00:39:29,2016-03-01 01:02:38,1,15.33,-73.781913757324219,40.644668579101563,1,N,-73.948486328125,40.724594116210938,1,41.5,0.5,0.5,8,0,0.3,50.8
2,2016-03-01 00:39:29,2016-03-01 00:47:08,5,1.48,-73.958587646484375,40.815670013427734,1,N,-73.944992065429687,40.813701629638672,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-03-01 00:39:29,2016-03-01 00:50:52,5,2.50,-73.985671997070313,40.727119445800781,1,N,-74.002479553222656,40.749858856201172,1,10.5,0.5,0.5,3.54,0,0.3,15.34
2,2016-03-01 00:39:30,2016-03-01 00:40:22,2,.00,0,0,2,N,0,0,1,52,0,0.5,10.56,0,0.3,63.36
2,2016-03-01 00:39:30,2016-03-01 00:42:05,6,.52,-74.007850646972656,40.732780456542969,1,N,-74.009590148925781,40.726150512695312,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-03-01 00:39:31,2016-03-01 00:45:00,5,1.47,-73.953643798828125,40.801490783691406,1,N,-73.937667846679688,40.810279846191406,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-03-01 00:39:32,2016-03-01 01:04:35,1,4.42,-73.902908325195312,40.700523376464844,1,N,-73.9547119140625,40.687549591064453,1,19,0.5,0.5,4.06,0,0.3,24.36
1,2016-03-01 00:39:33,2016-03-01 00:44:06,1,1.00,-73.961807250976563,40.805500030517578,1,N,-73.953651428222656,40.807102203369141,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-03-01 00:39:33,2016-03-01 00:50:31,5,3.64,-73.962608337402344,40.776592254638672,1,N,-73.998680114746094,40.74005126953125,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,2016-03-01 00:39:33,2016-03-01 01:01:54,6,10.50,-73.988761901855469,40.745006561279297,1,N,-74.019241333007813,40.646877288818359,2,30.5,0.5,0.5,0,0,0.3,31.8
2,2016-03-01 00:39:33,2016-03-01 00:57:23,2,5.48,-73.981941223144531,40.769031524658203,1,N,-74.015922546386719,40.711475372314453,1,18.5,0.5,0.5,3.96,0,0.3,23.76
2,2016-03-01 00:39:33,2016-03-01 00:39:35,1,.00,0,0,5,N,0,0,1,7,0,0.5,1.56,0,0.3,9.36
1,2016-03-01 00:39:35,2016-03-01 00:50:28,1,5.10,-73.993751525878906,40.720172882080078,1,N,-73.944465637207031,40.745746612548828,1,16,0.5,0.5,3.11,0,0.3,20.41
1,2016-03-01 00:39:36,2016-03-01 01:00:47,1,5.30,-73.978729248046875,40.75909423828125,1,N,-73.919418334960937,40.757133483886719,1,19.5,0.5,0.5,6.2,0,0.3,27
2,2016-03-01 00:39:36,2016-03-01 00:45:29,1,1.50,-73.994941711425781,40.739711761474609,1,N,-73.985237121582031,40.726016998291016,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2016-03-01 00:39:37,2016-03-01 00:57:45,1,5.60,-73.988296508789063,40.764213562011719,1,N,-74.004867553710937,40.707176208496094,1,18,0.5,0.5,3.85,0,0.3,23.15
2,2016-03-01 00:39:37,2016-03-01 00:41:53,1,.55,-73.980918884277344,40.725505828857422,1,N,-73.981277465820313,40.729934692382813,1,4,0.5,0.5,1.59,0,0.3,6.89
1,2016-03-01 00:39:38,2016-03-01 00:48:16,1,2.70,-73.971122741699219,40.757835388183594,1,N,-73.950172424316406,40.786537170410156,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2016-03-01 00:39:38,2016-03-01 01:02:21,3,5.50,-74.000602722167969,40.729961395263672,1,N,-73.992828369140625,40.661960601806641,1,20.5,0.5,0.5,5.45,0,0.3,27.25
2,2016-03-01 00:39:38,2016-03-01 00:46:33,1,1.23,-73.985847473144531,40.746593475341797,1,N,-73.975494384765625,40.735641479492188,1,7,0.5,0.5,1,0,0.3,9.3
2,2016-03-01 00:39:39,2016-03-01 00:52:57,1,3.68,-73.988395690917969,40.764144897460937,1,N,-73.988235473632813,40.725650787353516,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2016-03-01 00:39:39,2016-03-01 00:55:06,2,3.66,-73.983390808105469,40.760295867919922,1,N,-73.985000610351563,40.721141815185547,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2016-03-01 00:39:40,2016-03-01 00:43:23,1,1.30,-73.987396240234375,40.760658264160156,1,N,-73.977210998535156,40.776859283447266,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-03-01 00:39:40,2016-03-01 00:55:07,6,7.23,-74.001197814941406,40.727703094482422,1,N,-73.981498718261719,40.660121917724609,1,21.5,0.5,0.5,5.7,0,0.3,28.5
2,2016-03-01 00:39:40,2016-03-01 01:00:16,2,4.34,-73.983146667480469,40.767829895019531,1,N,-73.938194274902344,40.812061309814453,2,17,0.5,0.5,0,0,0.3,18.3
2,2016-03-01 00:39:40,2016-03-01 00:43:30,2,.79,-73.956840515136719,40.712802886962891,1,N,-73.95635986328125,40.721187591552734,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2016-03-01 00:39:41,2016-03-01 01:11:04,3,8.20,-74.000038146972656,40.732997894287109,1,N,-73.952484130859375,40.666362762451172,1,28,0.5,0.5,3,0,0.3,32.3
1,2016-03-01 00:39:44,2016-03-01 00:51:18,1,2.90,-74.007415771484375,40.743457794189453,1,N,-73.989463806152344,40.718013763427734,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2016-03-01 00:39:44,2016-03-01 00:50:46,1,3.20,-73.983291625976562,40.761165618896484,1,N,-73.997184753417969,40.722469329833984,1,12,0.5,0.5,2.65,0,0.3,15.95
2,2016-03-01 00:39:44,2016-03-01 01:04:07,1,9.84,-73.985809326171875,40.740978240966797,1,N,-73.940467834472656,40.851398468017578,1,31,0.5,0.5,5,0,0.3,37.3
1,2016-03-01 00:39:45,2016-03-01 00:43:05,1,.50,-74.007858276367188,40.715080261230469,1,N,-74.009109497070313,40.710983276367188,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-03-01 00:39:46,2016-03-01 00:42:52,1,1.30,-74.001007080078125,40.731761932373047,1,N,-73.9881591796875,40.744960784912109,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,2016-03-01 00:39:46,2016-03-01 00:52:53,1,4.76,-73.998016357421875,40.722888946533203,1,N,-73.957801818847656,40.782291412353516,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-03-01 00:39:47,2016-03-01 00:57:37,1,4.67,-73.958831787109375,40.772251129150391,1,N,-73.949501037597656,40.824352264404297,1,16.5,0.5,0.5,3.56,0,0.3,21.36
1,2016-03-01 00:39:48,2016-03-01 00:52:30,1,3.30,-73.981956481933594,40.757759094238281,1,N,-74.01031494140625,40.718978881835938,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2016-03-01 00:39:48,2016-03-01 00:49:18,1,2.90,-73.986137390136719,40.740375518798828,1,N,-74.014030456542969,40.702274322509766,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-03-01 00:39:48,2016-03-01 00:45:37,1,1.20,-73.977317810058594,40.755474090576172,1,N,-73.990951538085938,40.765880584716797,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2016-03-01 00:39:48,2016-03-01 00:48:35,1,3.00,-74.010124206542969,40.720798492431641,1,N,-73.989830017089844,40.687309265136719,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-03-01 00:39:48,2016-03-01 00:56:09,2,4.40,-73.982566833496094,40.673591613769531,1,N,-73.981330871582031,40.724880218505859,2,16.5,0.5,0.5,0,0,0.3,17.8
2,2016-03-01 00:39:49,2016-03-01 00:56:40,1,5.14,-73.990837097167969,40.686038970947266,1,N,-73.993293762207031,40.742031097412109,1,17.5,0.5,0.5,3.76,0,0.3,22.56
1,2016-03-01 00:39:50,2016-03-01 00:45:14,1,1.00,-73.986663818359375,40.757675170898437,1,N,-73.995986938476562,40.760074615478516,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-03-01 00:39:50,2016-03-01 00:44:39,1,1.06,-73.989532470703125,40.757869720458984,1,N,-73.973861694335937,40.755699157714844,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-03-01 00:39:50,2016-03-01 00:45:25,2,1.46,-73.959892272949219,40.813720703125,1,N,-73.971656799316406,40.794849395751953,1,7,0.5,0.5,1,0,0.3,9.3
2,2016-03-01 00:39:51,2016-03-01 00:41:28,3,.43,-73.996925354003906,40.742313385009766,1,N,-74.00140380859375,40.739353179931641,1,3.5,0.5,0.5,0.5,0,0.3,5.3
1,2016-03-01 00:39:52,2016-03-01 00:47:51,1,1.50,-73.989944458007813,40.738544464111328,1,N,-73.978591918945313,40.724563598632813,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2016-03-01 00:39:52,2016-03-01 00:47:11,6,.79,-73.994438171386719,40.746139526367188,1,N,-74.004020690917969,40.742839813232422,1,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-03-01 00:39:52,2016-03-01 00:41:24,1,.49,-73.989837646484375,40.757801055908203,1,N,-73.985237121582031,40.763641357421875,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-03-01 00:39:53,2016-03-01 00:46:49,1,1.99,-73.970306396484375,40.794086456298828,1,N,-73.945930480957031,40.798469543457031,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-03-01 00:39:54,2016-03-01 00:47:31,1,1.60,-73.992759704589844,40.758247375488281,1,N,-73.986679077148438,40.743076324462891,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-03-01 00:39:54,2016-03-01 00:52:58,1,4.00,-73.988784790039063,40.745288848876953,1,N,-73.950706481933594,40.782279968261719,1,13.5,0.5,0.5,3.7,0,0.3,18.5
1,2016-03-01 00:39:54,2016-03-01 01:00:32,1,5.50,-73.986595153808594,40.755741119384766,1,N,-73.917182922363281,40.773509979248047,3,20,0.5,0.5,0,0,0.3,21.3
2,2016-03-01 00:39:54,2016-03-01 01:02:50,5,9.77,-74.00408935546875,40.713352203369141,1,N,-73.920150756835938,40.633556365966797,1,29,0.5,0.5,6.06,0,0.3,36.36
2,2016-03-01 00:39:54,2016-03-01 01:10:03,1,10.26,-73.988533020019531,40.721279144287109,1,N,-73.949737548828125,40.822860717773438,2,33.5,0.5,0.5,0,0,0.3,34.8
1,2016-03-01 00:39:55,2016-03-01 00:44:26,1,1.00,-73.948410034179687,40.7781982421875,1,N,-73.954902648925781,40.769149780273437,1,5.5,0.5,0.5,2,0,0.3,8.8
1,2016-03-01 00:39:55,2016-03-01 00:43:20,1,.60,-73.92327880859375,40.8355712890625,1,N,-73.929939270019531,40.833892822265625,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-03-01 00:39:56,2016-03-01 00:51:59,1,3.99,-73.983619689941406,40.7440185546875,1,N,-73.946617126464844,40.789901733398437,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2016-03-01 00:39:58,2016-03-01 00:49:56,1,3.14,-73.970596313476563,40.764865875244141,1,N,-73.998878479003906,40.729866027832031,1,11,0.5,0.5,1,0,0.3,13.3
2,2016-03-01 00:39:58,2016-03-01 00:48:28,1,2.98,-73.974113464355469,40.788993835449219,1,N,-73.939453125,40.805171966552734,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-03-01 00:39:59,2016-03-01 00:52:22,1,2.80,-73.987159729003906,40.759456634521484,1,N,-73.976760864257813,40.785877227783203,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2016-03-01 00:39:59,2016-03-01 00:44:40,1,1.20,-73.982948303222656,40.754547119140625,1,N,-73.995895385742187,40.743656158447266,1,6,0.5,0.5,2.15,0,0.3,9.45
1,2016-03-01 00:39:59,2016-03-01 00:49:52,1,2.60,-73.99786376953125,40.682952880859375,1,N,-73.950553894042969,40.669570922851563,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-03-01 00:40:00,2016-03-01 00:55:27,2,6.50,-73.955543518066406,40.778324127197266,1,N,-73.929214477539063,40.855403900146484,1,20.5,0.5,0.5,4.35,0,0.3,26.15
2,2016-03-01 00:40:01,2016-03-01 00:54:00,1,6.84,-73.870933532714844,40.773769378662109,1,N,-73.949630737304687,40.745491027832031,1,21,0.5,0.5,4,0,0.3,26.3
1,2016-03-01 00:40:03,2016-03-01 00:45:22,1,1.30,-73.977485656738281,40.750102996826172,1,N,-73.997161865234375,40.756267547607422,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,2016-03-01 00:40:03,2016-03-01 00:51:04,1,2.90,-74.000328063964844,40.737697601318359,1,N,-74.009757995605469,40.7059326171875,1,10.5,0.5,0.5,3.54,0,0.3,15.34
2,2016-03-01 00:40:03,2016-03-01 00:50:36,1,1.68,-73.984397888183594,40.728641510009766,1,N,-73.988212585449219,40.721260070800781,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-03-01 00:40:04,2016-03-01 00:46:00,1,.64,-73.9840087890625,40.754798889160156,1,N,-73.987434387207031,40.760807037353516,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-03-01 00:40:05,2016-03-01 00:44:33,1,.60,-73.983848571777344,40.765514373779297,1,N,-73.974716186523438,40.762397766113281,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-03-01 00:40:05,2016-03-01 00:55:31,1,4.90,-74.010101318359375,40.720874786376953,1,N,-74.00994873046875,40.720897674560547,1,17,0.5,0.5,3.65,0,0.3,21.95
2,2016-03-01 00:40:05,2016-03-01 00:47:51,1,2.76,-73.951606750488281,40.797870635986328,1,N,-73.958480834960938,40.767166137695313,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-03-01 00:40:05,2016-03-01 00:45:22,1,1.26,-73.999549865722656,40.733940124511719,1,N,-73.994888305664063,40.750148773193359,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,2016-03-01 00:40:06,2016-03-01 00:46:25,1,1.30,-73.993209838867187,40.720230102539062,1,N,-74.008186340332031,40.722042083740234,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-03-01 00:40:07,2016-03-01 00:58:22,1,5.80,-73.978775024414063,40.744842529296875,1,N,-73.911972045898437,40.773693084716797,1,19.5,0.5,0.5,2.2,0,0.3,23
1,2016-03-01 00:40:07,2016-03-01 00:45:21,1,.80,-73.926826477050781,40.762866973876953,1,N,-73.9150390625,40.762382507324219,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2016-03-01 00:40:07,2016-03-01 00:53:59,1,2.80,-73.995269775390625,40.749507904052734,1,N,-73.979141235351563,40.723407745361328,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2016-03-01 00:40:07,2016-03-01 00:45:40,1,1.35,-73.976432800292969,40.764278411865234,1,N,-73.963470458984375,40.775188446044922,1,6.5,0.5,0.5,1.95,0,0.3,9.75
2,2016-03-01 00:40:07,2016-03-01 00:45:32,1,1.07,-73.995704650878906,40.67877197265625,1,N,-73.980339050292969,40.676509857177734,1,6,0.5,0.5,4,0,0.3,11.3
2,2016-03-01 00:40:07,2016-03-01 00:44:38,4,.87,-73.9775390625,40.786800384521484,1,N,-73.9798583984375,40.780399322509766,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2016-03-01 00:40:08,2016-03-01 00:46:30,6,1.40,-74.002113342285156,40.736373901367188,1,N,-73.99468994140625,40.750373840332031,1,6.5,0.5,0.5,2.34,0,0.3,10.14
2,2016-03-01 00:40:08,2016-03-01 00:52:44,2,2.32,-74.006828308105469,40.735660552978516,1,N,-73.983230590820313,40.743770599365234,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-03-01 00:40:09,2016-03-01 00:47:49,1,2.50,-73.951156616210937,40.774532318115234,1,N,-73.938652038574219,40.804939270019531,1,9.5,0.5,0.5,2,0,0.3,12.8
2,2016-03-01 00:40:10,2016-03-01 01:10:44,1,18.06,-73.781761169433594,40.644699096679687,2,N,-73.984573364257813,40.758689880371094,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2016-03-01 00:40:10,2016-03-01 00:45:02,1,1.00,-73.989646911621094,40.739772796630859,1,N,-74.00048828125,40.735393524169922,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-03-01 00:40:10,2016-03-01 01:00:52,1,3.12,-74.007843017578125,40.740482330322266,1,N,-73.97906494140625,40.762809753417969,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-03-01 00:40:11,2016-03-01 00:59:00,1,6.06,-74.006210327148438,40.722728729248047,1,N,-73.945602416992188,40.661468505859375,1,20.5,0.5,0.5,4,0,0.3,25.8
1,2016-03-01 00:40:15,2016-03-01 00:44:17,1,.80,-73.917449951171875,40.758266448974609,1,N,-73.924781799316406,40.764141082763672,1,5,0.5,0.5,2,0,0.3,8.3
2,2016-03-01 00:40:15,2016-03-01 00:58:17,1,7.53,-74.009391784667969,40.706233978271484,1,N,-73.979339599609375,40.775180816650391,1,23.5,0.5,0.5,4.96,0,0.3,29.76
1,2016-03-01 00:40:16,2016-03-01 00:54:00,2,4.20,-73.988380432128906,40.741237640380859,1,N,-73.943267822265625,40.777507781982422,1,14.5,0.5,0.5,2.84,0,0.3,18.64
2,2016-03-01 00:40:16,2016-03-01 00:40:18,5,.00,0,0,1,N,-73.781852722167969,40.644729614257813,2,2.5,0.5,0.5,0,0,0.3,3.8
2,2016-03-01 00:40:16,2016-03-01 00:44:04,2,.92,-73.970169067382813,40.757640838623047,1,N,-73.959053039550781,40.763519287109375,1,5,0.5,0.5,1.58,0,0.3,7.88
1,2016-03-01 00:40:20,2016-03-01 00:52:26,1,4.90,-73.987411499023437,40.737403869628906,1,N,-73.973564147949219,40.791656494140625,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-03-01 00:40:20,2016-03-01 00:59:34,1,8.58,-73.9871826171875,40.755931854248047,1,N,-73.937660217285156,40.841709136962891,2,26.5,0.5,0.5,0,0,0.3,27.8
1,2016-03-01 00:40:21,2016-03-01 01:05:14,1,7.40,-73.995635986328125,40.749225616455078,1,N,-73.911293029785156,40.773933410644531,1,24.5,0.5,0.5,6.45,0,0.3,32.25
1,2016-03-01 00:40:22,2016-03-01 00:48:04,1,2.40,-73.98968505859375,40.757499694824219,1,N,-73.971603393554688,40.787086486816406,1,9.5,0.5,0.5,2,0,0.3,12.8
1,2016-03-01 00:40:22,2016-03-01 00:45:13,1,.90,-73.977279663085938,40.742919921875,1,N,-73.970115661621094,40.749698638916016,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-03-01 00:40:22,2016-03-01 01:00:21,1,8.50,-73.993057250976563,40.682846069335937,1,N,-73.956901550292969,40.770664215087891,1,26.5,0.5,0.5,4,0,0.3,31.8
2,2016-03-01 00:40:22,2016-03-01 00:47:09,1,.98,-73.961952209472656,40.795333862304687,1,N,-73.962493896484375,40.804752349853516,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-03-01 00:40:23,2016-03-01 00:51:18,1,2.80,-73.991806030273437,40.750057220458984,1,N,-73.959152221679688,40.771514892578125,2,11,0.5,0.5,0,0,0.3,12.3
1,2016-03-01 00:40:23,2016-03-01 00:52:16,1,7.20,-73.870918273925781,40.773792266845703,1,N,-73.954620361328125,40.730232238769531,1,20.5,0.5,0.5,4.35,0,0.3,26.15
1,2016-03-01 00:40:25,2016-03-01 00:43:10,1,.60,-73.988365173339844,40.764415740966797,1,N,-73.99615478515625,40.760158538818359,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-03-01 00:40:25,2016-03-01 00:46:32,2,1.20,-73.99090576171875,40.734199523925781,1,N,-73.977996826171875,40.722991943359375,1,6.5,0.5,0.5,1.2,0,0.3,9
1,2016-03-01 00:40:26,2016-03-01 00:59:07,1,5.90,-73.993064880371094,40.728073120117188,1,N,-73.959243774414063,40.799213409423828,1,20,0.5,0.5,2,0,0.3,23.3
1,2016-03-01 00:40:26,2016-03-01 00:40:39,2,3.90,-73.978157043457031,40.766075134277344,2,N,-73.978134155273438,40.7659912109375,1,52,0,0.5,0,0,0.3,52.8
2,2016-03-01 00:40:26,2016-03-01 00:49:51,1,2.02,-73.977378845214844,40.684139251708984,1,N,-73.964698791503906,40.673900604248047,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,2016-03-01 00:40:26,2016-03-01 00:49:51,1,3.54,-73.979789733886719,40.727149963378906,1,N,-73.953857421875,40.770339965820313,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2016-03-01 00:40:28,2016-03-01 00:45:00,1,.80,-73.988739013671875,40.760227203369141,1,N,-73.99066162109375,40.751007080078125,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-03-01 00:40:28,2016-03-01 00:55:38,1,6.23,-74.007698059082031,40.712284088134766,1,N,-73.958885192871094,40.768016815185547,1,20,0.5,0.5,4.26,0,0.3,25.56
1,2016-03-01 00:40:29,2016-03-01 00:57:31,1,3.70,-73.954757690429688,40.718589782714844,1,N,-73.906959533691406,40.698837280273438,1,14.5,0.5,0.5,3.95,0,0.3,19.75
1,2016-03-01 00:40:29,2016-03-01 01:02:32,1,15.20,-73.789512634277344,40.647357940673828,1,N,-73.956253051757813,40.723430633544922,1,41,0.5,0.5,0,0,0.3,42.3
2,2016-03-01 00:40:29,2016-03-01 01:06:23,5,16.28,-73.986793518066406,40.755409240722656,1,N,-73.728401184082031,40.768291473388672,1,44.5,0.5,0.5,10.27,5.54,0.3,61.61
2,2016-03-01 00:40:30,2016-03-01 00:54:05,1,4.42,-74.013252258300781,40.715461730957031,1,N,-73.986473083496094,40.762580871582031,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,2016-03-01 00:40:30,2016-03-01 00:42:59,1,.42,-73.991447448730469,40.744380950927734,1,N,-73.995140075683594,40.744766235351563,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-03-01 00:40:31,2016-03-01 00:53:21,1,2.40,-73.986579895019531,40.777217864990234,1,N,-73.953361511230469,40.775318145751953,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2016-03-01 00:40:31,2016-03-01 00:54:57,1,2.40,-73.985275268554688,40.758861541748047,1,N,-74.003517150878906,40.751670837402344,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-03-01 00:40:31,2016-03-01 00:53:08,3,2.80,-74.000473022460938,40.728874206542969,1,N,-73.978172302246094,40.754783630371094,2,11.5,0.5,0.5,0,0,0.3,12.8
